,Time,Position,P,I,kp,ki,Setpoint,Pixel Lenght
552,18.400020599365234,530,-70,862819.283260107,,,,
553,18.431992053985596,530,-70,864114.0291323662,,,,
554,18.46398377418518,530,-70,865406.5355842113,,,,
555,18.496954917907715,530,-70,866696.7340559959,,,,
556,18.527937650680542,530,-70,867984.7637364864,,,,
557,18.57690954208374,530,-70,869269.3653845787,,,,
558,18.60789155960083,530,-70,870551.7982914448,,,,
559,18.639826774597168,530,-70,871831.9957332611,,,,
560,18.67180848121643,530,-70,873109.9544556141,,,,
561,18.70478844642639,530,-70,874385.6045804024,,,,
562,18.73677086830139,529,-69,875659.0479180813,,,,
563,18.768752098083496,530,-70,876930.2525696754,,,,
564,18.8007333278656,530,-70,878199.2185351849,,,,
565,18.832715272903442,530,-70,879465.9457645416,,,,
566,18.863696813583374,530,-70,880730.5042860508,,,,
567,18.895678520202637,529,-69,881992.8560698032,,,,
568,18.92767071723938,529,-69,883253.0003919601,,,,
569,18.97664189338684,529,-69,884509.7657029629,,,,
570,19.00861382484436,529,-69,885764.324950695,,,,
571,19.040605306625366,528,-68,887016.7087776661,,,,
572,19.072577238082886,528,-68,888266.918513298,,,,
573,19.10755753517151,527,-67,889514.784569025,,,,
574,19.136669635772705,527,-67,890760.7001140118,,,,
575,19.16864323616028,527,-67,892004.4734277725,,,,
576,19.200622081756592,527,-67,893246.1041588783,,,,
577,19.231603860855103,527,-67,894485.6591107845,,,,
578,19.264569759368896,527,-67,895723.0053474903,,,,
579,19.296428442001343,527,-67,896958.2170524597,,,,
580,19.344430685043335,527,-67,898190.2126071453,,,,
581,19.376397848129272,528,-68,899420.0343947411,,,,
582,19.408390283584595,528,-68,900647.6806967258,,,,
583,19.44037175178528,528,-68,901873.152258873,,,,
584,19.47235345840454,527,-67,903096.4810466766,,,,
585,19.504335403442383,528,-68,904317.6350622177,,,,
586,19.536306381225586,527,-67,905536.6470222473,,,,
587,19.56829833984375,528,-68,906753.4835290909,,,,
588,19.600279808044434,528,-68,907968.1452960968,,,,
589,19.631882667541504,528,-68,909180.6580686569,,,,
590,19.66387677192688,527,-67,910391.0272362232,,,,
591,19.712303161621094,527,-67,911598.15183568,,,,
592,19.744285345077515,528,-68,912803.1016466618,,,,
593,19.776702880859375,528,-68,914005.8470652103,,,,
594,19.8086838722229,528,-68,915206.4177763462,,,,
595,19.84067702293396,528,-68,916404.8129532337,,,,
596,19.872647523880005,529,-69,917601.002165556,,,,
597,19.904630422592163,529,-69,918794.984557867,,,,
598,19.935938835144043,528,-68,919986.8379781246,,,,
599,19.967921257019043,528,-68,921176.5165936947,,,,
600,19.999905586242676,529,-69,922363.9882905483,,,,
601,20.032646894454956,528,-68,923549.2335784435,,,,
602,20.063865900039673,527,-67,924732.3871929646,,,,
603,20.112802505493164,528,-68,925912.2131183147,,,,
604,20.144635438919067,527,-67,927089.9062371254,,,,
605,20.175881147384644,528,-68,928265.4746477604,,,,
606,20.207902669906616,526,-66,929438.9296379089,,,,
607,20.24584436416626,527,-67,930609.8425345421,,,,
608,20.281638145446777,525,-65,931778.428835392,,,,
609,20.313904285430908,525,-65,932944.917837143,,,,
610,20.345701932907104,528,-68,934109.2445988655,,,,
611,20.377748727798462,528,-68,935271.3921785355,,,,
612,20.409891366958618,527,-67,936431.3862013817,,,,
613,20.441903352737427,530,-70,937589.1393852234,,,,
614,20.48070454597473,527,-67,938744.2928891182,,,,
615,20.513041496276855,528,-68,939897.2474803925,,,,
616,20.544647216796875,525,-65,941048.1476998329,,,,
617,20.577125310897827,525,-65,942196.9368431568,,,,
618,20.60792088508606,528,-68,943343.6318874359,,,,
619,20.639891386032104,528,-68,944488.1529376507,,,,
620,20.67816710472107,525,-65,945630.1860661507,,,,
621,20.70890974998474,528,-68,946770.1286947727,,,,
622,20.740891456604004,525,-65,947907.9925124645,,,,
623,20.77290368080139,528,-68,949043.6794989109,,,,
624,20.804916381835938,525,-65,950177.28565979,,,,
625,20.83663582801819,525,-65,951308.8300566673,,,,
626,20.884743690490723,525,-65,952437.2474424839,,,,
627,20.917261600494385,526,-66,953563.5186462402,,,,
628,20.94964909553528,528,-68,954687.5875003338,,,,
629,20.98177218437195,525,-65,955809.568353653,,,,
630,21.012879133224487,525,-65,956929.5272552967,,,,
631,21.04187250137329,528,-68,958047.5146079063,,,,
632,21.077640056610107,528,-68,959163.0697667599,,,,
633,21.11089062690735,528,-68,960276.3638868332,,,,
634,21.149704217910767,528,-68,961387.0186827183,,,,
635,21.181560277938843,527,-67,962495.5391225815,,,,
636,21.2057204246521,524,-64,963602.513313055,,,,
637,21.25369429588318,524,-64,964706.4171757698,,,,
638,21.285106658935547,524,-64,965808.3106472492,,,,
639,21.317996501922607,527,-67,966908.0004992485,,,,
640,21.34989023208618,526,-66,968005.585365057,,,,
641,21.379871129989624,526,-66,969101.1914916039,,,,
642,21.408855676651,524,-64,970194.9426071644,,,,
643,21.439846754074097,524,-64,971286.7102937698,,,,
644,21.47281789779663,526,-66,972376.3018848896,,,,
645,21.503809690475464,524,-64,973463.9100012779,,,,
646,21.535791873931885,524,-64,974549.471257925,,,,
647,21.574759483337402,524,-64,975632.5385875702,,,,
648,21.60074520111084,524,-64,976713.9428312778,,,,
649,21.647730350494385,525,-65,977792.2930402756,,,,
650,21.68069863319397,528,-68,978868.4014060497,,,,
651,21.712807416915894,528,-68,979942.3263745308,,,,
652,21.743879318237305,525,-65,981014.231669426,,,,
653,21.776196002960205,525,-65,982084.0363798141,,,,
654,21.80917978286743,527,-67,983151.6311769485,,,,
655,21.840890407562256,525,-65,984217.1647834778,,,,
656,21.87252163887024,525,-65,985280.642359972,,,,
657,21.903972387313843,526,-66,986342.0441870689,,,,
658,21.93669295310974,525,-65,987401.3191773891,,,,
659,21.96867060661316,527,-67,988458.4516649246,,,,
660,22.017088174819946,525,-65,989512.4370105267,,,,
661,22.048901796340942,525,-65,990564.3544707298,,,,
662,22.080915451049805,525,-65,991614.1910433769,,,,
663,22.112481832504272,526,-66,992661.944234848,,,,
664,22.144473791122437,524,-64,993707.6499409676,,,,
665,22.176443815231323,525,-65,994751.27759552,,,,
666,22.20842480659485,527,-67,995792.7625236511,,,,
667,22.240050554275513,525,-65,996832.191778183,,,,
668,22.272032976150513,527,-67,997869.4782104492,,,,
669,22.304013967514038,527,-67,998904.6219162941,,,,
670,22.33666467666626,525,-65,999937.6433260441,,,,
671,22.384628772735596,525,-65,1000967.5470695496,,,,
672,22.416886568069458,527,-67,1001995.2895407677,,,,
673,22.462900161743164,527,-67,1003019.9491012096,,,,
674,22.491883039474487,526,-66,1004042.6957917213,,,,
675,22.516868352890015,528,-68,1005063.7434809208,,,,
676,22.54385256767273,528,-68,1006082.956243515,,,,
677,22.575833559036255,525,-65,1007100.0902416706,,,,
678,22.607816219329834,526,-66,1008115.1133842468,,,,
679,22.64079713821411,526,-66,1009127.9597861767,,,,
680,22.672778129577637,526,-66,1010138.6954426765,,,,
681,22.703760862350464,526,-66,1011147.3862388134,,,,
682,22.73535466194153,527,-67,1012153.9602503777,,,,
683,22.783889532089233,525,-65,1013157.3794953823,,,,
684,22.81592869758606,526,-66,1014158.6841554642,,,,
685,22.846928358078003,526,-66,1015157.9428379536,,,,
686,22.88223385810852,527,-67,1016154.8360519409,,,,
687,22.912633657455444,527,-67,1017149.692479372,,,,
688,22.945454597473145,525,-65,1018142.415545702,,,,
689,22.97789764404297,526,-66,1019132.9973709583,,,,
690,23.009305715560913,527,-67,1020121.474855423,,,,
691,23.041258335113525,527,-67,1021107.8115143776,,,,
692,23.07264542579651,526,-66,1022092.0766253471,,,,
693,23.105307579040527,526,-66,1023074.1860342026,,,,
694,23.161630630493164,527,-67,1024052.5217986107,,,,
695,23.188613176345825,527,-67,1025029.0497324467,,,,
696,23.220911502838135,527,-67,1026003.4136784077,,,,
697,23.26104187965393,527,-67,1026975.088889122,,,,
698,23.283900260925293,527,-67,1027945.2325882912,,,,
699,23.315645694732666,526,-66,1028913.281088829,,,,
700,23.34791088104248,528,-68,1029879.1355566978,,,,
701,23.379900693893433,528,-68,1030842.8147172928,,,,
702,23.41321086883545,527,-67,1031804.2620961666,,,,
703,23.443910837173462,528,-68,1032763.6218771935,,,,
704,23.47605872154236,527,-67,1033720.8277499676,,,,
705,23.50786256790161,527,-67,1034675.9027650356,,,,
706,23.56399130821228,527,-67,1035627.2171545029,,,,
707,23.58664345741272,528,-68,1036576.9911978245,,,,
708,23.618627071380615,528,-68,1037524.5903553963,,,,
709,23.647608280181885,528,-68,1038470.2187907696,,,,
710,23.679599046707153,528,-68,1039413.6718540192,,,,
711,23.711570262908936,527,-67,1040354.9828457832,,,,
712,23.74356722831726,528,-68,1041294.1180438995,,,,
713,23.776164531707764,527,-67,1042231.0692226887,,,,
714,23.807907104492188,527,-67,1043165.8936491013,,,,
715,23.84256362915039,528,-68,1044098.3614318371,,,,
716,23.87654137611389,528,-68,1045028.5187277794,,,,
717,23.924911737442017,528,-68,1045955.3868391514,,,,
718,23.956647157669067,528,-68,1046880.0969419479,,,,
719,23.989649295806885,529,-69,1047802.529897213,,,,
720,24.021304845809937,528,-68,1048722.8102750778,,,,
721,24.052898168563843,528,-68,1049640.9423069954,,,,
722,24.085251092910767,529,-69,1050556.841987133,,,,
723,24.117334365844727,527,-67,1051470.592087984,,,,
724,24.14864730834961,526,-66,1052382.2755346298,,,,
725,24.18091130256653,526,-66,1053291.8295576572,,,,
726,24.213250398635864,528,-68,1054199.184522152,,,,
727,24.245221853256226,527,-67,1055104.397399187,,,,
728,24.276930570602417,526,-66,1056007.5175008774,,,,
